0.0461304634809494,0.4024028182029724,-1.0115290880203247
0.11738493293523788,0.4211210608482361,-0.957209587097168
0.17813216149806976,0.480681449174881,-0.9051697254180908
0.23864202201366425,0.5740466117858887,-0.8551815152168274
0.3057229518890381,0.700286865234375,-0.8068320155143738
0.3846357464790344,0.8624193072319031,-0.759519100189209
0.4801924526691437,1.066409707069397,-0.7123770713806152
0.5974358916282654,1.3208308219909668,-0.6641420125961304
0.7421149015426636,1.6369138956069946,-0.6129388809204102
0.9210746884346008,2.0288572311401367,-0.5559532642364502
1.14263117313385,2.5143234729766846,-0.48892784118652344
1.416969656944275,3.115083694458008,-0.4053927958011627
1.7565925121307373,3.857773780822754,-0.2954922616481781
2.1768288612365723,4.774691581726074,-0.14420194923877716
2.696401357650757,5.9045000076293945,0.07136254012584686
3.3380210399627686,7.292546272277832,0.38597458600997925
4.1289262771606445,8.990219116210938,0.8522427082061768
5.101184844970703,11.052236557006836,1.5491888523101807
6.29139518737793,13.529801368713379,2.5941553115844727
7.739076614379883,16.455968856811523,4.15822696685791
9.482455253601074,19.817115783691406,6.483534812927246
11.549386978149414,23.501352310180664,9.896044731140137
13.939780235290527,27.213115692138672,14.79677963256836
16.59444808959961,30.349853515625,21.594514846801758
19.345529556274414,31.86876678466797,30.515588760375977
21.850177764892578,30.25808334350586,41.21845245361328
23.53175926208496,23.87641143798828,52.24302291870117
23.600688934326172,11.989264488220215,60.69380569458008
21.278404235839844,-3.6824464797973633,63.115901947021484
16.28623390197754,-18.55300521850586,58.182586669921875
9.31838607788086,-28.01315689086914,49.036346435546875
1.8520774841308594,-31.373390197753906,41.20032501220703
-4.793015956878662,-31.234882354736328,37.84085464477539
-10.081389427185059,-29.666837692260742,38.81686019897461
-13.998479843139648,-26.892520904541016,42.72828674316406
-16.577287673950195,-22.231197357177734,47.97853088378906
-17.70806884765625,-15.162776947021484,52.79033660888672
-17.199010848999023,-6.079741477966309,55.34492111206055
-14.975156784057617,3.447965621948242,54.484500885009766
-11.290532112121582,11.311197280883789,50.545982360839844
-6.770185947418213,16.176095962524414,45.2960090637207
-2.180929660797119,18.19451904296875,40.689918518066406
1.894160270690918,18.384145736694336,37.72616958618164
5.192157745361328,17.64800453186035,36.41055679321289
7.6833271980285645,16.42166519165039,36.30128479003906
9.430994987487793,14.817602157592773,36.888675689697266
10.508316040039062,12.844669342041016,37.7161750793457
10.975586891174316,10.54576301574707,38.4041633605957
10.88962173461914,8.05101203918457,38.670860290527344
10.3218994140625,5.5659589767456055,38.36186218261719
9.370711326599121,3.3155579566955566,37.46492004394531
8.159680366516113,1.475386142730713,36.088172912597656
6.822821617126465,0.12594032287597656,34.40424346923828
5.483445167541504,-0.7504787445068359,32.5865364074707
4.236660480499268,-1.2384696006774902,30.76628303527832
3.141634464263916,-1.4480962753295898,29.020475387573242
2.2236883640289307,-1.4832535982131958,27.381729125976562
1.4822999238967896,-1.4260916709899902,25.855403900146484
0.9006215929985046,-1.3339911699295044,24.434171676635742
0.4536990523338318,-1.2430821657180786,23.10698699951172
0.11434280872344971,-1.1738214492797852,21.86333465576172
-0.14329004287719727,-1.1363112926483154,20.69460678100586
-0.3418942987918854,-1.1345208883285522,19.59415054321289
-0.5004196166992188,-1.1693086624145508,18.556886672973633
-0.6341974139213562,-1.240432858467102,17.578889846801758
-0.7554445266723633,-1.3478050231933594,16.65708351135254
-0.8739166259765625,-1.4922277927398682,15.789069175720215
-0.9975788593292236,-1.6758099794387817,14.973067283630371
-1.1332250833511353,-1.9022016525268555,14.207939147949219
-1.2870204448699951,-2.1767477989196777,13.493294715881348
-1.4649659395217896,-2.5066213607788086,12.829682350158691
-1.6732970476150513,-2.9009687900543213,12.21887493133545
-1.9188313484191895,-3.371079683303833,11.664285659790039
-2.2092809677124023,-3.930567741394043,11.171561241149902
-2.5535383224487305,-4.595531463623047,10.749419212341309
-2.9619369506835938,-5.3846211433410645,10.41081428527832
-3.4464738368988037,-6.31889009475708,10.174549102783203
-4.020956993103027,-7.421211242675781,10.067463874816895
-4.701007843017578,-8.714905738830566,10.127340316772461
-5.503787517547607,-10.22099781036377,10.40659236907959
-6.447229385375977,-11.953185081481934,10.97665786743164
-7.548420429229736,-13.909189224243164,11.932534217834473
-8.820573806762695,-16.056686401367188,13.395980834960938
-10.267796516418457,-18.31186866760254,15.51411247253418
-11.87661075592041,-20.509681701660156,18.4471435546875
-13.603224754333496,-22.36859893798828,22.335006713867188
-15.35629940032959,-23.46247100830078,27.229507446289062
-16.9775333404541,-23.229860305786133,32.98320007324219
-18.227998733520508,-21.073213577270508,39.11180877685547
-18.797040939331055,-16.600828170776367,44.70829391479492
-18.357797622680664,-9.987482070922852,48.564781188964844
-16.683734893798828,-2.237250804901123,49.641624450683594
-13.794438362121582,5.028756141662598,47.74058532714844
-10.029799461364746,10.374387741088867,43.807044982910156
-5.948962211608887,13.337729454040527,39.389610290527344
-2.0916237831115723,14.426101684570312,35.70191955566406
1.211921215057373,14.459770202636719,33.1943359375
3.8614909648895264,14.044672012329102,31.77445411682129
5.89812707901001,13.472278594970703,31.16448402404785
7.412957191467285,12.82954216003418,31.091602325439453
8.4962739944458,12.114592552185059,31.335479736328125
